year,event,award,team,qual_rank,n_teams,rank_pct
2024,2024mabos,Innovation in Control Award,78,2,38,5.3
2024,2024mabos,Judges' Award,246,24,38,63.2
2024,2024mabos,Quality Award,131,6,38,15.8
2024,2024mabos,Rookie Inspiration Award,9729,14,38,36.8
2024,2024mabos,Team Spirit Award,8567,17,38,44.7
2024,2024mabos,Team Sustainability Award sponsored by Dow,2067,12,38,31.6
2024,2024mabri,District FIRST Impact Award,125,2,36,5.6
2024,2024mabri,District Engineering Inspiration Award,2877,17,36,47.2
2024,2024mabri,Rookie All Star Award,9644,26,36,72.2
2024,2024mabri,District Championship Dean's List Semi-Finalist,467,5,36,13.9
2024,2024mabri,District Championship Dean's List Semi-Finalist,6731,33,36,91.7
2024,2024mabri,District Event Winner,78,1,36,2.8
2024,2024mabri,District Event Winner,125,2,36,5.6
2024,2024mabri,District Event Winner,6731,33,36,91.7
2024,2024mabri,District Event Finalist,1153,7,36,19.4
2024,2024mabri,District Event Finalist,2877,17,36,47.2
2024,2024mabri,District Event Finalist,2079,16,36,44.4
2024,2024mabri,Autonomous Award,88,6,36,16.7
2024,2024mabri,Creativity Award sponsored by Rockwell Automation,2713,14,36,38.9
2024,2024mabri,Excellence in Engineering Award,4909,8,36,22.2
2024,2024mabri,Gracious Professionalism Award,5000,29,36,80.6
2024,2024mabri,Imagery Award in honor of Jack Kamen,4048,13,36,36.1
2024,2024mabri,Industrial Design Award sponsored by General Motors,78,1,36,2.8
2024,2024mabri,Innovation in Control Award,1153,7,36,19.4
2024,2024mabri,Judges' Award,5813,3,36,8.3
2024,2024mabri,Quality Award,246,4,36,11.1
2024,2024mabri,Team Spirit Award,2079,16,36,44.4
2024,2024mabri,Team Sustainability Award sponsored by Dow,8046,32,36,88.9
2024,2024marc,Crewchief Mentor,240,27,28,96.4
2024,2024marc,Winner,6081,2,28,7.1
2024,2024marc,Winner,503,3,28,10.7
2024,2024marc,Winner,240,27,28,96.4
2024,2024marc,Finalist,4381,1,28,3.6
2024,2024marc,Finalist,3538,5,28,17.9
2024,2024marc,Finalist,217,26,28,92.9
2024,2024marc,Forte Teleop Award,6570,21,28,75.0
2024,2024marc,Headliner Award,302,6,28,21.4
2024,2024marc,Instrument Award,503,3,28,10.7
2024,2024marc,Solo Auton Award,51,10,28,35.7
2024,2024marea,District FIRST Impact Award,2370,17,36,47.2
2024,2024marea,District Engineering Inspiration Award,6201,22,36,61.1
2024,2024marea,Rookie All Star Award,9729,28,36,77.8
2024,2024marea,District Championship Dean's List Semi-Finalist,88,2,36,5.6
2024,2024marea,District Championship Dean's List Semi-Finalist,4176,9,36,25.0
2024,2024marea,District Event Winner,6328,1,36,2.8
2024,2024marea,District Event Winner,3467,6,36,16.7
2024,2024marea,District Event Winner,1474,31,36,86.1
2024,2024marea,District Event Finalist,88,2,36,5.6
2024,2024marea,District Event Finalist,1153,3,36,8.3
2024,2024marea,District Event Finalist,4169,33,36,91.7
2024,2024marea,Autonomous Award,3467,6,36,16.7
2024,2024marea,Creativity Award sponsored by Rockwell Automation,7674,29,36,80.6
2024,2024marea,Excellence in Engineering Award,4761,21,36,58.3
2024,2024marea,Gracious Professionalism Award,509,12,36,33.3
2024,2024marea,Imagery Award in honor of Jack Kamen,4176,9,36,25.0
2024,2024marea,Industrial Design Award sponsored by General Motors,1277,19,36,52.8
2024,2024marea,Innovation in Control Award,88,2,36,5.6
2024,2024marea,Judges' Award,1119,26,36,72.2
2024,2024marea,Quality Award,6328,1,36,2.8
2024,2024marea,Rookie Inspiration Award,9443,4,36,11.1
2024,2024marea,Team Spirit Award,1073,18,36,50.0
2024,2024marea,Team Sustainability Award sponsored by Dow,501,35,36,97.2
2024,2024mawne,District FIRST Impact Award,3654,33,36,91.7
2024,2024mawne,District Engineering Inspiration Award,558,13,36,36.1
2024,2024mawne,District Championship Dean's List Semi-Finalist,228,31,36,86.1
2024,2024mawne,District Championship Dean's List Semi-Finalist,178,28,36,77.8
2024,2024mawne,District Event Winner,177,1,36,2.8
2024,2024mawne,District Event Winner,176,2,36,5.6
2024,2024mawne,District Event Winner,173,22,36,61.1
2024,2024mawne,District Event Finalist,1699,6,36,16.7
2024,2024mawne,District Event Finalist,195,14,36,38.9
2024,2024mawne,District Event Finalist,319,20,36,55.6
2024,2024mawne,Autonomous Award,176,2,36,5.6
2024,2024mawne,Creativity Award sponsored by Rockwell Automation,1740,5,36,13.9
2024,2024mawne,Excellence in Engineering Award,1699,6,36,16.7
2024,2024mawne,Gracious Professionalism Award,195,14,36,38.9
2024,2024mawne,Imagery Award in honor of Jack Kamen,7153,24,36,66.7
2024,2024mawne,Industrial Design Award sponsored by General Motors,999,15,36,41.7
2024,2024mawne,Innovation in Control Award,177,1,36,2.8
2024,2024mawne,Judges' Award,61,27,36,75.0
2024,2024mawne,Quality Award,7407,7,36,19.4
2024,2024mawne,Rookie Inspiration Award,9710,19,36,52.8
2024,2024mawne,Team Spirit Award,3182,10,36,27.8
2024,2024mawne,Team Sustainability Award sponsored by Dow,178,28,36,77.8
2024,2024mawor,District FIRST Impact Award,1757,15,36,41.7
2024,2024mawor,District Engineering Inspiration Award,2079,25,36,69.4
2024,2024mawor,District Championship Dean's List Semi-Finalist,2370,18,36,50.0
2024,2024mawor,District Championship Dean's List Semi-Finalist,3323,20,36,55.6
2024,2024mawor,District Event Winner,4048,1,36,2.8
2024,2024mawor,District Event Winner,1768,8,36,22.2
2024,2024mawor,District Event Winner,5962,27,36,75.0
2024,2024mawor,District Event Finalist,190,2,36,5.6
2024,2024mawor,District Event Finalist,8013,5,36,13.9
2024,2024mawor,District Event Finalist,69,24,36,66.7
2024,2024mawor,District Event Finalist,2712,13,36,36.1
2024,2024mawor,Autonomous Award,1100,9,36,25.0
2024,2024mawor,Creativity Award sponsored by Rockwell Automation,5000,14,36,38.9
2024,2024mawor,Excellence in Engineering Award,190,2,36,5.6
2024,2024mawor,Gracious Professionalism Award,4048,1,36,2.8
2024,2024mawor,Imagery Award in honor of Jack Kamen,2370,18,36,50.0
2024,2024mawor,Industrial Design Award sponsored by General Motors,1768,8,36,22.2
2024,2024mawor,Innovation in Control Award,6933,7,36,19.4
2024,2024mawor,Judges' Award,9101,28,36,77.8
2024,2024mawor,Quality Award,8013,5,36,13.9
2024,2024mawor,Rookie Inspiration Award,9644,10,36,27.8
2024,2024mawor,Team Spirit Award,5962,27,36,75.0
2024,2024mawor,Team Sustainability Award sponsored by Dow,2168,22,36,61.1
2024,2024mdowi,District FIRST Impact Award,1111,27,34,79.4
2024,2024mdowi,District Engineering Inspiration Award,6213,20,34,58.8
2024,2024mdowi,District Championship Dean's List Semi-Finalist,2534,18,34,52.9
2024,2024mdowi,District Championship Dean's List Semi-Finalist,8592,5,34,14.7
2024,2024mdowi,District Event Winner,1727,1,34,2.9
2024,2024mdowi,District Event Winner,449,2,34,5.9
2024,2024mdowi,District Event Winner,1719,25,34,73.5
2024,2024mdowi,District Event Winner,2914,32,34,94.1
2024,2024mdowi,District Event Finalist,9072,3,34,8.8
2024,2024mdowi,District Event Finalist,836,4,34,11.8
2024,2024mdowi,District Event Finalist,2537,28,34,82.4
2024,2024mdowi,Autonomous Award,686,11,34,32.4
2024,2024mdowi,Creativity Award sponsored by Rockwell Automation,6326,6,34,17.6
2024,2024mdowi,Excellence in Engineering Award,1719,25,34,73.5
2024,2024mdowi,Gracious Professionalism Award,888,10,34,29.4
2024,2024mdowi,Imagery Award in honor of Jack Kamen,5830,22,34,64.7
2024,2024mdowi,Industrial Design Award sponsored by General Motors,8592,5,34,14.7
2024,2024mdowi,Innovation in Control Award,449,2,34,5.9
2024,2024mdowi,Judges' Award,2914,32,34,94.1
2024,2024mdowi,Quality Award,4099,12,34,35.3
2024,2024mdowi,Team Spirit Award,4541,14,34,41.2
2024,2024mdowi,Team Sustainability Award sponsored by Dow,1389,19,34,55.9
2024,2024mdsev,District FIRST Impact Award,1727,2,36,5.6
2024,2024mdsev,District Engineering Inspiration Award,888,10,36,27.8
2024,2024mdsev,District Championship Dean's List Semi-Finalist,888,10,36,27.8
2024,2024mdsev,District Championship Dean's List Semi-Finalist,9072,4,36,11.1
2024,2024mdsev,District Event Winner,9072,4,36,11.1
2024,2024mdsev,District Event Winner,686,11,36,30.6
2024,2024mdsev,District Event Winner,1111,31,36,86.1
2024,2024mdsev,District Event Finalist,1629,1,36,2.8
2024,2024mdsev,District Event Finalist,1727,2,36,5.6
2024,2024mdsev,District Event Finalist,7770,28,36,77.8
2024,2024mdsev,District Event Finalist,2914,29,36,80.6
2024,2024mdsev,Autonomous Award,1629,1,36,2.8
2024,2024mdsev,Creativity Award sponsored by Rockwell Automation,5115,7,36,19.4
2024,2024mdsev,Excellence in Engineering Award,2377,16,36,44.4
2024,2024mdsev,Gracious Professionalism Award,4541,9,36,25.0
2024,2024mdsev,Imagery Award in honor of Jack Kamen,614,3,36,8.3
2024,2024mdsev,Industrial Design Award sponsored by General Motors,6326,19,36,52.8
2024,2024mdsev,Innovation in Control Award,686,11,36,30.6
2024,2024mdsev,Judges' Award,3748,15,36,41.7
2024,2024mdsev,Quality Award,8726,13,36,36.1
2024,2024mdsev,Team Spirit Award,8622,33,36,91.7
2024,2024mdsev,Team Sustainability Award sponsored by Dow,2537,26,36,72.2
2024,2024melew,District FIRST Impact Award,166,7,29,24.1
2024,2024melew,District Engineering Inspiration Award,6329,1,29,3.4
2024,2024melew,District Championship Dean's List Semi-Finalist,166,7,29,24.1
2024,2024melew,District Championship Dean's List Semi-Finalist,1729,14,29,48.3
2024,2024melew,District Event Winner,6329,1,29,3.4
2024,2024melew,District Event Winner,5687,3,29,10.3
2024,2024melew,District Event Winner,9732,21,29,72.4
2024,2024melew,District Event Finalist,133,2,29,6.9
2024,2024melew,District Event Finalist,58,4,29,13.8
2024,2024melew,District Event Finalist,9096,23,29,79.3
2024,2024melew,Autonomous Award,58,4,29,13.8
2024,2024melew,Creativity Award sponsored by Rockwell Automation,2648,8,29,27.6
2024,2024melew,Excellence in Engineering Award,5687,3,29,10.3
2024,2024melew,Gracious Professionalism Award,9101,12,29,41.4
2024,2024melew,Imagery Award in honor of Jack Kamen,2712,26,29,89.7
2024,2024melew,Industrial Design Award sponsored by General Motors,5459,10,29,34.5
2024,2024melew,Innovation in Control Award,4564,5,29,17.2
2024,2024melew,Judges' Award,6161,19,29,65.5
2024,2024melew,Quality Award,172,22,29,75.9
2024,2024melew,Rookie Inspiration Award,9732,21,29,72.4
2024,2024melew,Team Spirit Award,1729,14,29,48.3
2024,2024melew,Team Sustainability Award sponsored by Dow,8410,11,29,37.9
2024,2024mexas,Winner,4635,1,32,3.1
2024,2024mexas,Winner,3478,4,32,12.5
2024,2024mexas,Winner,3472,14,32,43.8
2024,2024mexas,Finalist,7421,6,32,18.8
2024,2024mexas,Finalist,6702,9,32,28.1
2024,2024mexas,Finalist,5948,27,32,84.4
2024,2024miann,District FIRST Impact Award,1502,29,42,69.0
2024,2024miann,District Engineering Inspiration Award,8728,30,42,71.4
2024,2024miann,Rookie All Star Award,9672,38,42,90.5
2024,2024miann,District Championship Dean's List Semi-Finalist,8728,30,42,71.4
2024,2024miann,District Event Winner,67,1,42,2.4
2024,2024miann,District Event Winner,4362,2,42,4.8
2024,2024miann,District Event Winner,7660,19,42,45.2
2024,2024miann,District Event Finalist,302,6,42,14.3
2024,2024miann,District Event Finalist,3322,7,42,16.7
2024,2024miann,District Event Finalist,5144,27,42,64.3
2024,2024miann,Autonomous Award,4362,2,42,4.8
2024,2024miann,Creativity Award sponsored by Rockwell Automation,7660,19,42,45.2
2024,2024miann,Excellence in Engineering Award,2960,8,42,19.0
2024,2024miann,Gracious Professionalism Award,2337,13,42,31.0
2024,2024miann,Imagery Award in honor of Jack Kamen,6344,11,42,26.2
2024,2024miann,Industrial Design Award sponsored by General Motors,5227,15,42,35.7
2024,2024miann,Innovation in Control Award,1076,9,42,21.4
2024,2024miann,Judges' Award,302,6,42,14.3
2024,2024miann,Quality Award,67,1,42,2.4
2024,2024miann,Team Spirit Award,6615,3,42,7.1
2024,2024miann,Team Sustainability Award sponsored by Dow,862,16,42,38.1
2024,2024mibat,District FIRST Impact Award,6078,23,37,62.2
2024,2024mibat,District Engineering Inspiration Award,3536,24,37,64.9
2024,2024mibat,Rookie All Star Award,9759,37,37,100.0
2024,2024mibat,District Championship Dean's List Semi-Finalist,4422,3,37,8.1
2024,2024mibat,District Event Winner,3357,1,37,2.7
2024,2024mibat,District Event Winner,6002,2,37,5.4
2024,2024mibat,District Event Winner,9215,27,37,73.0
2024,2024mibat,District Event Finalist,6618,6,37,16.2
2024,2024mibat,District Event Finalist,5152,7,37,18.9
2024,2024mibat,District Event Finalist,9203,16,37,43.2
2024,2024mibat,Autonomous Award,3357,1,37,2.7
2024,2024mibat,Creativity Award sponsored by Rockwell Automation,8608,5,37,13.5
2024,2024mibat,Excellence in Engineering Award,6002,2,37,5.4
2024,2024mibat,Gracious Professionalism Award,3767,11,37,29.7
2024,2024mibat,Imagery Award in honor of Jack Kamen,4381,4,37,10.8
2024,2024mibat,Industrial Design Award sponsored by General Motors,4453,8,37,21.6
2024,2024mibat,Innovation in Control Award,4422,3,37,8.1
2024,2024mibat,Judges' Award,4327,10,37,27.0
2024,2024mibat,Quality Award,5248,13,37,35.1
2024,2024mibat,Rookie Inspiration Award,9743,35,37,94.6
2024,2024mibat,Team Spirit Award,7203,29,37,78.4
2024,2024mibat,Team Sustainability Award sponsored by Dow,4810,22,37,59.5
2024,2024mibb,Winner,33,2,35,5.7
2024,2024mibb,Winner,1701,23,35,65.7
2024,2024mibb,Winner,9245,19,35,54.3
2024,2024mibb,Finalist,6081,5,35,14.3
2024,2024mibb,Finalist,9312,9,35,25.7
2024,2024mibb,Finalist,7211,15,35,42.9
2024,2024mibel,District FIRST Impact Award,226,7,39,17.9
2024,2024mibel,District Engineering Inspiration Award,3656,5,39,12.8
2024,2024mibel,Rookie All Star Award,9735,38,39,97.4
2024,2024mibel,District Championship Dean's List Semi-Finalist,1188,15,39,38.5
2024,2024mibel,District Event Winner,51,12,39,30.8
2024,2024mibel,District Event Winner,8373,17,39,43.6
2024,2024mibel,District Event Winner,6538,21,39,53.8
2024,2024mibel,District Event Finalist,3707,4,39,10.3
2024,2024mibel,District Event Finalist,226,7,39,17.9
2024,2024mibel,District Event Finalist,8179,23,39,59.0
2024,2024mibel,Autonomous Award,6150,2,39,5.1
2024,2024mibel,Creativity Award sponsored by Rockwell Automation,66,19,39,48.7
2024,2024mibel,Excellence in Engineering Award,1250,10,39,25.6
2024,2024mibel,Gracious Professionalism Award,217,24,39,61.5
2024,2024mibel,Imagery Award in honor of Jack Kamen,6615,1,39,2.6
2024,2024mibel,Industrial Design Award sponsored by General Motors,51,12,39,30.8
2024,2024mibel,Innovation in Control Award,469,3,39,7.7
2024,2024mibel,Judges' Award,6120,8,39,20.5
2024,2024mibel,Quality Award,1188,15,39,38.5
2024,2024mibel,Team Spirit Award,7598,33,39,84.6
2024,2024mibel,Team Sustainability Award sponsored by Dow,3707,4,39,10.3
2024,2024miber,District FIRST Impact Award,201,27,34,79.4
2024,2024miber,District Engineering Inspiration Award,3875,25,34,73.5
2024,2024miber,Rookie All Star Award,9566,14,34,41.2
2024,2024miber,District Championship Dean's List Semi-Finalist,201,27,34,79.4
2024,2024miber,District Event Winner,4237,3,34,8.8
2024,2024miber,District Event Winner,302,6,34,17.6
2024,2024miber,District Event Winner,201,27,34,79.4
2024,2024miber,District Event Finalist,7769,1,34,2.9
2024,2024miber,District Event Finalist,2075,2,34,5.9
2024,2024miber,District Event Finalist,6538,15,34,44.1
2024,2024miber,Autonomous Award,5314,13,34,38.2
2024,2024miber,Creativity Award sponsored by Rockwell Automation,573,9,34,26.5
2024,2024miber,Excellence in Engineering Award,7602,7,34,20.6
2024,2024miber,Gracious Professionalism Award,9208,12,34,35.3
2024,2024miber,Imagery Award in honor of Jack Kamen,1741,4,34,11.8
2024,2024miber,Industrial Design Award sponsored by General Motors,2959,5,34,14.7
2024,2024miber,Innovation in Control Award,7174,10,34,29.4
2024,2024miber,Judges' Award,3452,16,34,47.1
2024,2024miber,Quality Award,7769,1,34,2.9
2024,2024miber,Rookie Inspiration Award,9758,28,34,82.4
2024,2024miber,Team Spirit Award,4237,3,34,8.8
2024,2024miber,Team Sustainability Award sponsored by Dow,302,6,34,17.6
2024,2024mibg,Female Mentor of the Year,772,28,32,87.5
2024,2024mibg,Winner,33,1,32,3.1
2024,2024mibg,Winner,27,2,32,6.2
2024,2024mibg,Winner,3538,24,32,75.0
2024,2024mibg,Winner,201,30,32,93.8
2024,2024mibg,Finalist,503,4,32,12.5
2024,2024mibg,Finalist,226,8,32,25.0
2024,2024mibg,Finalist,8280,32,32,100.0
2024,2024mibg,Finalist,5436,21,32,65.6
2024,2024mibkn,District FIRST Impact Award,5577,27,40,67.5
2024,2024mibkn,District Engineering Inspiration Award,9312,5,40,12.5
2024,2024mibkn,District Championship Dean's List Semi-Finalist,1023,8,40,20.0
2024,2024mibkn,District Event Winner,6081,1,40,2.5
2024,2024mibkn,District Event Winner,1076,2,40,5.0
2024,2024mibkn,District Event Winner,8424,23,40,57.5
2024,2024mibkn,District Event Finalist,7501,4,40,10.0
2024,2024mibkn,District Event Finalist,1023,8,40,20.0
2024,2024mibkn,District Event Finalist,5577,27,40,67.5
2024,2024mibkn,Autonomous Award,1076,2,40,5.0
2024,2024mibkn,Creativity Award sponsored by Rockwell Automation,6591,38,40,95.0
2024,2024mibkn,Excellence in Engineering Award,8728,17,40,42.5
2024,2024mibkn,Gracious Professionalism Award,4377,21,40,52.5
2024,2024mibkn,Imagery Award in honor of Jack Kamen,3414,14,40,35.0
2024,2024mibkn,Industrial Design Award sponsored by General Motors,2611,3,40,7.5
2024,2024mibkn,Innovation in Control Award,7501,4,40,10.0
2024,2024mibkn,Judges' Award,5066,15,40,37.5
2024,2024mibkn,Quality Award,6081,1,40,2.5
2024,2024mibkn,Team Spirit Award,7197,11,40,27.5
2024,2024mibkn,Team Sustainability Award sponsored by Dow,8300,28,40,70.0
2024,2024mibro,District FIRST Impact Award,3604,1,39,2.6
2024,2024mibro,District Engineering Inspiration Award,7174,8,39,20.5
2024,2024mibro,Rookie All Star Award,9744,39,39,100.0
2024,2024mibro,District Championship Dean's List Semi-Finalist,7174,8,39,20.5
2024,2024mibro,District Event Winner,3604,1,39,2.6
2024,2024mibro,District Event Winner,5436,2,39,5.1
2024,2024mibro,District Event Winner,280,35,39,89.7
2024,2024mibro,District Event Finalist,6618,10,39,25.6
2024,2024mibro,District Event Finalist,1189,11,39,28.2
2024,2024mibro,District Event Finalist,5498,29,39,74.4
2024,2024mibro,Autonomous Award,5090,12,39,30.8
2024,2024mibro,Creativity Award sponsored by Rockwell Automation,815,3,39,7.7
2024,2024mibro,Excellence in Engineering Award,2851,7,39,17.9
2024,2024mibro,Gracious Professionalism Award,5436,2,39,5.1
2024,2024mibro,Imagery Award in honor of Jack Kamen,5053,18,39,46.2
2024,2024mibro,Industrial Design Award sponsored by General Motors,6618,10,39,25.6
2024,2024mibro,Innovation in Control Award,6528,4,39,10.3
2024,2024mibro,Judges' Award,5567,9,39,23.1
2024,2024mibro,Quality Award,1025,5,39,12.8
2024,2024mibro,Rookie Inspiration Award,9747,24,39,61.5
2024,2024mibro,Team Spirit Award,9255,34,39,87.2
2024,2024mibro,Team Sustainability Award sponsored by Dow,5498,29,39,74.4
2024,2024mibro2,Mentor Of The Year,3767,3,32,9.4
2024,2024mibro2,Volunteer Of The Year,1038,,32,
2024,2024mibro2,Winner,6081,6,32,18.8
2024,2024mibro2,Winner,70,10,32,31.2
2024,2024mibro2,Winner,9245,16,32,50.0
2024,2024mibro2,Winner,7196,23,32,71.9
2024,2024mibro2,Finalist,33,4,32,12.5
2024,2024mibro2,Finalist,3538,8,32,25.0
2024,2024mibro2,Finalist,5090,31,32,96.9
2024,2024mibro2,Finalist,9999,26,32,81.2
2024,2024mibro3,Mentor of the Year,1023,21,32,65.6
2024,2024mibro3,Winner,7558,1,32,3.1
2024,2024mibro3,Winner,226,2,32,6.2
2024,2024mibro3,Winner,4327,19,32,59.4
