year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2024,2024mndu,Week 1,8298,5903,5914,2181,4656,4778,49,51
2024,2024mndu,Week 1,6709,5826,8422,1816,3055,5253,41,55
2024,2024mndu,Week 1,7915,2503,3294,4181,2239,3197,35,38
2024,2024mndu,Week 1,930,7068,5143,7038,5348,4741,52,52
2024,2024mndu,Week 1,6421,93,4511,2823,2977,5690,58,87
2024,2024mndu,Week 1,6160,5914,9532,6318,4009,2847,31,46
2024,2024mndu,Week 1,4624,6217,4011,8422,4778,4174,50,61
2024,2024mndu,Week 1,8516,8836,4021,2526,8298,6381,22,31
2024,2024mndu,Week 1,2861,3055,3291,1732,7864,4656,27,61
2024,2024mndu,Week 1,1816,6709,2052,4693,5278,5903,63,54
2024,2024mndu,Week 1,2181,2531,7797,5826,5653,3267,54,37
2024,2024mndu,Week 1,2977,3294,93,4009,7038,8422,71,53
2024,2024mndu,Week 1,8836,6318,7068,2503,4624,6421,39,24
2024,2024mndu,Week 1,3197,5253,5914,5690,930,1732,48,75
2024,2024mndu,Week 1,8516,4174,3055,4741,5903,2847,51,61
2024,2024mndu,Week 1,5278,4021,5348,4011,7797,7915,48,51
2024,2024mndu,Week 1,3267,1816,4181,6160,2861,2526,81,46
2024,2024mndu,Week 1,6709,5143,4778,9532,6381,4656,56,34
2024,2024mndu,Week 1,2823,5826,3291,4693,2239,6217,28,22
2024,2024mndu,Week 1,2531,2052,7864,4511,8298,2181,58,34
2024,2024mndu,Week 1,3055,4021,5903,2503,5653,5690,24,62
2024,2024mndu,Week 1,1732,2847,3267,2977,4741,4624,49,36
2024,2024mndu,Week 1,93,5278,4656,9532,7068,4181,41,31
2024,2024mndu,Week 1,5253,4693,4174,8516,6318,5348,66,51
2024,2024mndu,Week 1,4778,5826,3294,2052,7915,2823,33,55
2024,2024mndu,Week 1,4009,2181,5653,3291,6709,7038,67,41
2024,2024mndu,Week 1,2531,2239,8298,2861,6421,8422,20,52
2024,2024mndu,Week 1,8836,6160,3197,5143,4511,4011,32,39
2024,2024mndu,Week 1,6381,7797,1816,930,7864,6217,72,28
2024,2024mndu,Week 1,5914,2977,5348,2526,8516,2052,66,44
2024,2024mndu,Week 1,7915,4181,7038,3267,6318,3055,47,37
2024,2024mndu,Week 1,4741,9532,5690,4624,3291,8298,51,29
2024,2024mndu,Week 1,4693,2861,6709,93,4011,7068,51,51
2024,2024mndu,Week 1,2847,8422,930,5278,2823,2181,58,57
2024,2024mndu,Week 1,7797,2526,5143,5903,6421,5253,38,68
2024,2024mndu,Week 1,8836,1732,5914,5653,6217,6160,59,29
2024,2024mndu,Week 1,2239,4778,4009,7864,4511,1816,45,48
2024,2024mndu,Week 1,4174,4656,3294,4021,2531,2503,51,41
2024,2024mndu,Week 1,5826,6381,5278,3197,2977,3291,42,54
2024,2024mndu2,Week 1,2062,4786,2987,2169,6147,7619,65,37
2024,2024mndu2,Week 1,8803,5913,4229,7530,3100,6758,29,28
2024,2024mndu2,Week 1,6047,2175,1716,6045,2039,6419,14,43
2024,2024mndu2,Week 1,4703,8700,1714,3212,4230,4623,50,50
2024,2024mndu2,Week 1,5275,2512,2129,2855,5232,2472,36,40
2024,2024mndu2,Week 1,8122,6044,1806,3023,4182,6132,41,16
2024,2024mndu2,Week 1,4166,3297,2491,3206,1792,2264,37,63
2024,2024mndu2,Week 1,6574,3883,5339,7273,3418,2574,28,41
2024,2024mndu2,Week 1,2227,3082,5271,5720,3130,2846,17,67
2024,2024mndu2,Week 1,2501,2175,6758,2512,4623,4786,41,52
2024,2024mndu2,Week 1,5913,4230,7530,2987,5275,2855,23,41
2024,2024mndu2,Week 1,1716,2169,6132,1714,3100,8803,21,39
2024,2024mndu2,Week 1,6419,6574,3297,4166,6044,3212,43,4
2024,2024mndu2,Week 1,1792,4703,8122,3418,6147,2227,61,44
2024,2024mndu2,Week 1,3082,2846,8700,7273,7619,4182,50,13
2024,2024mndu2,Week 1,3206,2501,5339,2039,2129,3023,54,35
2024,2024mndu2,Week 1,2264,2472,3883,6047,5271,4229,50,10
2024,2024mndu2,Week 1,5720,2062,2491,2574,5232,1806,59,29
2024,2024mndu2,Week 1,6044,6132,3130,2512,5913,6045,26,55
2024,2024mndu2,Week 1,2227,4230,1792,4786,6419,7530,37,40
2024,2024mndu2,Week 1,8700,7619,3212,3418,6758,3206,16,52
2024,2024mndu2,Week 1,2264,3023,1716,4703,2472,2129,31,42
2024,2024mndu2,Week 1,5275,2169,6574,3082,2491,2175,20,45
2024,2024mndu2,Week 1,2062,4182,2039,1714,4166,5720,49,47
2024,2024mndu2,Week 1,2846,5339,2574,3100,6047,2855,49,49
2024,2024mndu2,Week 1,3130,7273,3883,8122,2501,2987,25,41
2024,2024mndu2,Week 1,5271,6045,6147,8803,4623,5232,56,28
2024,2024mndu2,Week 1,4229,3297,3082,2129,1806,4786,43,36
2024,2024mndu2,Week 1,7619,6574,2512,4182,2264,2227,33,39
2024,2024mndu2,Week 1,6132,8700,4166,5339,7530,6047,4,9
2024,2024mndu2,Week 1,3418,3100,2039,2491,3023,4230,40,73
2024,2024mndu2,Week 1,2175,4703,3206,2855,3883,6044,45,47
2024,2024mndu2,Week 1,5720,7273,5275,6147,8803,3297,38,68
2024,2024mndu2,Week 1,2987,1792,4623,5232,4229,1716,46,8
2024,2024mndu2,Week 1,2574,2501,6419,2472,5271,1714,39,59
2024,2024mndu2,Week 1,2846,8122,5913,2169,3212,6045,59,40
2024,2024mndu2,Week 1,1806,2855,2062,6758,3130,8700,21,47
2024,2024mndu2,Week 1,2264,2039,4703,6132,4786,7273,57,47
2024,2024mndu2,Week 1,8803,1716,2491,6044,5339,3082,42,24
2024,2024mndu2,Week 1,3100,5232,3023,3883,6419,2227,50,40
2024,2024mndu2,Week 1,4230,2129,4166,2512,2846,2169,74,26
2024,2024mndu2,Week 1,2062,3212,8122,1792,7530,2501,67,48
2024,2024mndu2,Week 1,4623,2574,3206,5275,3130,1806,52,50
2024,2024mndu2,Week 1,1714,2987,6147,6758,6047,6574,69,20
2024,2024mndu2,Week 1,4229,6045,2472,3297,3418,4182,59,25
2024,2024mndu2,Week 1,2175,5720,5271,7619,5913,2129,36,44
2024,2024mndu2,Week 1,3883,3082,4230,6132,2062,1792,80,47
2024,2024mndu2,Week 1,5232,5275,6044,5339,8122,2264,58,46
2024,2024mndu2,Week 1,6047,1714,2169,1806,3206,7273,66,41
2024,2024mndu2,Week 1,2501,2846,8803,6574,4229,4703,29,28
2024,2024mndu2,Week 1,4182,6419,4623,5913,4786,3418,28,70
2024,2024mndu2,Week 1,2491,2227,7619,1716,2855,3212,59,56
2024,2024mndu2,Week 1,3023,2512,5720,6045,8700,2987,43,39
2024,2024mndu2,Week 1,7530,3297,2574,5271,6758,2039,58,13
2024,2024mndu2,Week 1,3130,2472,4166,2175,6147,3100,52,61
2024,2024mndu2,Week 1,4623,7273,6047,4230,6044,2062,22,55
2024,2024mndu2,Week 1,4786,3206,5232,6574,6132,2846,80,33
2024,2024mndu2,Week 1,4229,5720,2264,5339,1714,6419,39,48
2024,2024mndu2,Week 1,8700,1716,3418,5913,5275,2501,27,69
2024,2024mndu2,Week 1,2129,2491,6045,3883,7530,6147,70,60
2024,2024mndu2,Week 1,2169,3023,2175,4182,6758,1792,39,37
2024,2024mndu2,Week 1,2039,1806,8803,3212,2987,2472,43,45
2024,2024mndu2,Week 1,3100,2512,3130,3297,4703,7619,56,51
2024,2024mndu2,Week 1,2574,2855,5271,3082,4166,8122,49,48
2024,2024mndu2,Week 1,6045,2062,7273,2227,3206,4229,50,44
2024,2024mndu2,Week 1,6758,2169,6044,5232,5720,2501,28,39
2024,2024mndu2,Week 1,1806,3418,7530,2846,2264,2175,36,58
2024,2024mndu2,Week 1,6419,1792,5275,7619,2039,6132,48,52
2024,2024mndu2,Week 1,5271,5339,4182,4230,2987,4703,7,67
2024,2024mndu2,Week 1,2855,3082,5913,3297,1714,3023,46,83
2024,2024mndu2,Week 1,2129,8122,3100,8700,4623,6574,99,24
2024,2024mndu2,Week 1,4786,2227,3130,4166,8803,6047,73,13
2024,2024mndu2,Week 1,6147,3212,2512,1716,2574,3883,51,24
2024,2024mndu2,Week 1,2472,6132,6758,7273,2491,2846,45,43
2024,2024mndu2,Week 1,1792,1806,5913,4703,6045,5339,34,33
2024,2024mndu2,Week 1,2987,4182,3100,2501,2264,2855,40,67
2024,2024mndu2,Week 1,6419,2129,3418,3130,8803,2062,60,57
2024,2024mndu2,Week 1,2039,3883,3297,8700,2227,2169,51,29
2024,2024mndu2,Week 1,7530,4166,5232,4623,7619,3082,24,18
2024,2024mndu2,Week 1,2491,4229,1714,8122,2175,2512,60,42
2024,2024mndu2,Week 1,2472,1716,4230,3206,6574,5720,68,58
2024,2024mndu2,Week 1,3212,6047,4786,3023,5271,5275,35,59
2024,2024mndu2,Week 1,6147,2574,1792,6044,6419,8700,76,12
2024,2024mxmo,Week 1,4775,5716,4010,3933,7725,4403,27,33
2024,2024mxmo,Week 1,6106,4723,6652,5948,6647,4635,18,54
2024,2024mxmo,Week 1,3158,9065,7421,3522,8734,3526,51,50
2024,2024mxmo,Week 1,9053,6170,9213,6676,9282,9593,16,9
2024,2024mxmo,Week 1,6832,3472,5959,4400,5887,4782,23,41
2024,2024mxmo,Week 1,8740,4735,9280,6017,4371,7546,16,48
2024,2024mxmo,Week 1,7102,5133,4584,6483,3478,5932,43,44
2024,2024mxmo,Week 1,4400,6832,9301,3526,5948,3794,41,40
2024,2024mxmo,Week 1,3158,4775,6676,4010,7546,5959,39,24
2024,2024mxmo,Week 1,9282,4584,4735,9280,6647,5133,6,36
2024,2024mxmo,Week 1,4782,6106,4635,4371,7725,9065,60,13
2024,2024mxmo,Week 1,3794,3472,8734,3478,9593,5716,30,44
2024,2024mxmo,Week 1,6483,6652,6017,7421,4403,6170,41,58
2024,2024mxmo,Week 1,5887,3522,4723,3933,9213,7102,47,34
2024,2024mxmo,Week 1,9301,9053,5959,8740,5932,4010,41,3
2024,2024mxmo,Week 1,3158,6170,6832,5133,4635,7725,24,42
2024,2024mxmo,Week 1,7421,4775,9280,3794,4400,6647,41,34
2024,2024mxmo,Week 1,5887,9593,9301,6106,3478,4735,25,54
2024,2024mxmo,Week 1,9065,7546,3522,6652,4584,5932,46,17
2024,2024mxmo,Week 1,5948,6483,3933,9213,8740,3472,34,23
2024,2024mxmo,Week 1,3526,4782,7102,9282,4403,9053,40,54
2024,2024mxmo,Week 1,8734,5716,6017,4723,6676,4371,23,25
2024,2024mxmo,Week 1,9213,7725,5887,5133,6652,3794,15,22
2024,2024mxmo,Week 1,8740,3933,9593,6647,7546,3158,10,32
2024,2024mxmo,Week 1,4782,9301,4010,4584,6017,9065,20,27
2024,2024mxmo,Week 1,6106,5959,3522,6832,3526,9282,38,24
2024,2024mxmo,Week 1,4400,7102,7421,6170,6676,4635,48,44
2024,2024mxmo,Week 1,5932,4735,5948,5716,6483,9280,40,24
2024,2024mxmo,Week 1,4723,3478,9053,4775,3472,4371,50,16
2024,2024mxmo,Week 1,4403,3794,7546,9301,4635,8734,38,49
2024,2024mxmo,Week 1,5716,6647,6832,5887,4010,6652,28,14
2024,2024mxmo,Week 1,4584,5948,4371,5959,4775,7102,48,45
2024,2024mxmo,Week 1,3472,9282,3478,4403,3158,6106,47,48
2024,2024mxmo,Week 1,4782,9065,9213,6483,7421,8740,45,45
2024,2024mxmo,Week 1,9053,3933,5932,8734,4735,6170,37,14
2024,2024mxmo,Week 1,9593,5133,4400,6017,3526,4723,46,60
2024,2024mxmo,Week 1,3478,3522,7725,9280,6676,5948,45,39
2024,2024mxmo,Week 1,7421,4635,5716,3158,9301,7102,62,40
2024,2024mxmo,Week 1,5887,4371,4403,9065,9593,4723,45,19
2024,2024mxmo,Week 1,5932,8734,5133,5959,4782,6647,16,50
2024,2024mxmo,Week 1,6170,9280,4400,4010,9213,6106,65,3
2024,2024mxmo,Week 1,7725,7546,6483,3522,9282,3933,25,40
2024,2024mxmo,Week 1,6676,8740,3526,4735,6652,4775,8,33
2024,2024mxmo,Week 1,6832,4584,3794,6017,9053,3472,15,30
2024,2024mxmo,Week 1,6170,4010,9282,5948,8734,3478,13,59
2024,2024mxmo,Week 1,7546,4400,9213,5716,3158,4782,20,29
2024,2024mxmo,Week 1,6647,4403,8740,3522,6832,6676,57,27
2024,2024mxmo,Week 1,4635,5887,6483,9593,9053,4775,41,21
2024,2024mxmo,Week 1,3526,4371,7421,3472,5932,7725,23,12
2024,2024mxmo,Week 1,6652,9280,5959,3933,4723,9301,38,27
2024,2024mxmo,Week 1,4735,3794,6017,9065,7102,6106,21,29
2024,2024mxmo,Week 1,4584,6676,9053,5133,5948,3158,15,54
2024,2024mxmo,Week 1,4371,8740,3478,6652,4400,9282,38,31
2024,2024mxmo,Week 1,6647,9301,3472,7102,6170,7725,19,35
2024,2024mxmo,Week 1,5932,9065,4775,5133,7421,6832,26,28
2024,2024mxmo,Week 1,4635,6017,9280,8734,5887,3933,63,10
2024,2024mxmo,Week 1,7546,6106,3526,4010,4723,6483,39,53
2024,2024mxmo,Week 1,9213,5716,4735,4403,5959,4584,11,57
2024,2024mxmo,Week 1,3522,9593,6652,4775,4782,3794,40,27
2024,2024mxmo,Week 1,6676,7102,6483,9065,9280,6832,39,14
2024,2024mxmo,Week 1,3478,6017,6647,9213,5959,4635,81,48
2024,2024mxmo,Week 1,9282,4723,3158,3794,9301,5932,40,50
2024,2024mxmo,Week 1,6170,4782,8740,3526,5716,5887,21,26
2024,2024mxmo,Week 1,4371,6106,9593,3933,7421,4584,22,54
2024,2024mxmo,Week 1,7725,8734,4010,4735,3522,4400,31,60
2024,2024mxmo,Week 1,5948,3472,4403,9053,5133,7546,72,19
2024,2024mxmo,Week 1,5959,3794,3158,4371,6483,6170,70,29
2024,2024mxmo,Week 1,4723,4584,8734,7725,6832,8740,32,11
2024,2024mxmo,Week 1,6647,3933,9065,3478,3526,4400,12,58
2024,2024mxmo,Week 1,7102,4010,9280,9593,4403,4782,48,42
2024,2024mxmo,Week 1,4775,9213,5133,9301,6106,5716,27,17
2024,2024mxmo,Week 1,7546,9282,5948,6017,7421,5887,40,55
2024,2024mxmo,Week 1,4635,5932,3522,3472,4735,6676,65,24
2024,2024mxmo,Week 1,6652,7725,6647,9280,3158,9053,41,48
2024,2024utwv,Week 1,3200,8087,4944,5933,9423,159,26,16
2024,2024utwv,Week 1,8839,4598,9044,3009,7634,3288,18,20
2024,2024utwv,Week 1,5071,1891,4183,8885,1339,1569,20,42
2024,2024utwv,Week 1,3245,3374,4585,2486,6560,4068,58,67
2024,2024utwv,Week 1,9138,1828,3405,7426,1410,2240,21,85
2024,2024utwv,Week 1,3006,6400,3501,7895,2594,6411,52,28
2024,2024utwv,Week 1,1619,3243,2122,9037,7436,4348,50,30
2024,2024utwv,Week 1,7906,5851,8839,8174,3288,3166,23,26
2024,2024utwv,Week 1,7426,2594,8087,1339,6411,3245,38,32
2024,2024utwv,Week 1,4598,6560,3405,9044,3243,8885,55,8
2024,2024utwv,Week 1,8174,7436,1619,7634,9423,3006,37,36
2024,2024utwv,Week 1,1891,7895,4068,2122,2240,3200,56,42
2024,2024utwv,Week 1,4183,3009,3374,4585,3501,159,32,41
2024,2024utwv,Week 1,2486,1828,9037,5071,9138,3166,40,7
2024,2024utwv,Week 1,5933,1410,6400,1569,4944,7906,36,30
2024,2024utwv,Week 1,5851,2240,8885,7634,4348,3501,48,38
2024,2024utwv,Week 1,3405,5071,3006,4068,8087,4183,45,38
2024,2024utwv,Week 1,1339,6400,9037,3374,8174,3243,38,22
2024,2024utwv,Week 1,9423,7906,9138,2594,2122,4598,14,68
2024,2024utwv,Week 1,9044,7426,5933,4585,2486,1619,41,40
2024,2024utwv,Week 1,1569,3166,8839,6411,1828,3200,24,20
2024,2024utwv,Week 1,159,7436,6560,4348,4944,7895,42,50
2024,2024utwv,Week 1,3288,1410,5851,3009,3245,1891,55,46
2024,2024utwv,Week 1,7906,4183,1339,3006,9044,4585,51,27
2024,2024utwv,Week 1,6411,8885,8087,3243,6400,9138,23,12
2024,2024utwv,Week 1,3245,3405,3166,7436,9423,1891,62,49
2024,2024utwv,Week 1,2240,3288,5933,159,3374,2594,43,21
2024,2024utwv,Week 1,2122,5071,3009,1619,1569,6560,58,45
2024,2024utwv,Week 1,4598,7426,4068,8839,9037,7895,64,32
2024,2024utwv,Week 1,1410,2486,4348,5851,3200,8174,31,23
2024,2024utwv,Week 1,1339,7634,1828,4944,3501,3009,41,76
2024,2024utwv,Week 1,3243,3006,3288,6560,5933,5071,33,37
2024,2024utwv,Week 1,4348,3405,1891,7906,2486,2594,34,38
2024,2024utwv,Week 1,1410,3245,7895,2240,9037,8087,68,44
2024,2024utwv,Week 1,6400,2122,7436,4585,8174,7426,76,27
2024,2024utwv,Week 1,4944,4068,159,3166,8885,3501,64,29
2024,2024utwv,Week 1,4598,9138,3374,7634,1569,4183,32,29
2024,2024utwv,Week 1,1619,5851,9044,9423,8839,1828,40,27
2024,2024utwv,Week 1,3200,1339,2486,6411,3288,3405,48,27
2024,2024utwv,Week 1,9037,3245,8174,6560,4183,7895,49,60
2024,2024utwv,Week 1,8839,4585,4348,1828,4598,1410,24,50
2024,2024utwv,Week 1,9044,159,6411,2122,4068,5851,7,93
2024,2024utwv,Week 1,5071,2594,8885,7436,3200,7426,4,101
2024,2024utwv,Week 1,9138,3006,2240,3166,3009,6400,55,19
2024,2024utwv,Week 1,3374,4944,7634,1891,1619,7906,24,29
2024,2024utwv,Week 1,8087,3243,9423,3501,1569,5933,8,24
2024,2024utwv,Week 1,7436,3245,3288,3006,2122,1828,53,64
2024,2024utwv,Week 1,2594,1339,9044,3374,9037,3166,46,17
2024,2024utwv,Week 1,1569,4585,5071,7895,9138,5851,20,39
2024,2024utwv,Week 1,7634,7426,3243,159,1410,3200,55,37
2024,2024utwv,Week 1,8885,3009,7906,6411,5933,1619,25,33
2024,2024utwv,Week 1,3405,8087,3501,1891,8174,8839,49,33
2024,2024utwv,Week 1,4944,6560,2240,4183,4598,2486,72,40
2024,2024utwv,Week 1,6400,9423,1569,4068,4348,1339,32,72
2024,2024utwv,Week 1,1410,8174,8087,1828,3374,8885,32,28
2024,2024utwv,Week 1,6560,4585,2122,2594,3501,2240,43,53
2024,2024utwv,Week 1,9138,5933,4944,7426,5851,3245,28,76
2024,2024utwv,Week 1,4598,1891,7634,5071,6411,3243,30,8
2024,2024utwv,Week 1,2486,9044,9423,7906,7895,7436,17,46
2024,2024utwv,Week 1,4183,159,3405,1619,8839,6400,42,42
2024,2024utwv,Week 1,4348,3009,3200,4068,3166,3006,32,75
2024,2024utwv,Week 1,9037,6411,1569,3288,4944,4585,39,34
2024,2024utwv,Week 1,7895,3374,2486,8885,7634,1410,17,37
2024,2024utwv,Week 1,9423,5071,1339,2240,159,8839,35,51
2024,2024utwv,Week 1,1828,3166,4183,2122,1891,5933,46,58
2024,2024utwv,Week 1,2594,5851,9037,8087,7436,4598,39,44
2024,2024utwv,Week 1,3245,3501,6560,9044,3200,6400,90,34
2024,2024utwv,Week 1,7426,3006,3009,3243,3405,7906,88,14
2024,2024utwv,Week 1,3288,1619,4348,8174,9138,4068,16,51
2024,2024utwv,Week 1,1828,5933,5851,6400,7634,6560,43,34
2024,2024utwv,Week 1,1569,4598,3243,2486,8839,3245,36,59
2024,2024utwv,Week 1,7895,159,3006,8885,4585,1891,58,11
2024,2024utwv,Week 1,3501,9037,3288,9423,4348,7426,34,47
2024,2024utwv,Week 1,3200,7906,3374,9138,1339,2122,34,39
2024,2024utwv,Week 1,4944,6411,8174,2240,9044,5071,27,49
2024,2024utwv,Week 1,3009,4068,1410,7436,4183,2594,84,52
2024,2024utwv,Week 1,8087,3166,4585,3405,1619,7634,12,36
2024,2024utwv,Week 1,159,6400,8174,9037,3200,4598,13,55
2024,2024utwv,Week 1,3501,8839,9138,3006,8885,7436,62,44
2024,2024utwv,Week 1,4348,7906,9044,3245,8087,5071,6,54
2024,2024utwv,Week 1,3374,1891,7426,5851,4183,9423,49,30
2024,2024utwv,Week 1,4068,2594,1828,3243,2486,4944,41,20
2024,2024utwv,Week 1,3166,2122,6411,1339,6560,1410,48,71
2024,2024utwv,Week 1,3009,2240,1619,3288,7895,1569,52,26
2024,2024utwv,Week 1,5933,7906,7634,3405,4068,9037,35,61
2024,2024utwv,Week 1,3166,7426,2486,8087,3006,3374,58,39
2024,2024utwv,Week 1,3200,8885,9423,4585,1828,3009,34,34
2024,2024utwv,Week 1,1891,1569,159,6560,9044,9138,31,45
2024,2024utwv,Week 1,1410,1619,2594,3501,5071,4598,58,45
2024,2024utwv,Week 1,5851,3243,7436,4183,2240,6411,37,53
2024,2024utwv,Week 1,8839,3288,2122,6400,3405,4944,54,52
2024,2024utwv,Week 1,8174,7895,1339,5933,4348,3245,36,50
2024,2024bcvi,Week 1,9641,359,9277,8503,7287,216,60,34
2024,2024bcvi,Week 1,288,8339,5461,4270,7688,9649,32,37
2024,2024bcvi,Week 1,1622,9719,7173,9550,4421,6364,19,34
2024,2024bcvi,Week 1,244,7135,6188,9449,5516,1452,39,4
2024,2024bcvi,Week 1,4627,7190,6351,8338,9292,6902,24,26
2024,2024bcvi,Week 1,7167,4253,9180,7796,7332,6390,39,22
2024,2024bcvi,Week 1,9649,9641,5461,6364,359,9449,20,75
2024,2024bcvi,Week 1,9277,7173,7287,9292,7135,1452,13,20
2024,2024bcvi,Week 1,9550,6390,7167,8338,244,7190,24,20
2024,2024bcvi,Week 1,6902,6188,8503,4421,288,7332,32,47
2024,2024bcvi,Week 1,5516,4270,6351,7688,9180,8339,42,16
2024,2024bcvi,Week 1,216,4627,9719,1622,4253,7796,47,19
2024,2024bcvi,Week 1,7173,6364,7332,7190,6902,6390,29,37
2024,2024bcvi,Week 1,9649,244,9550,6188,6351,9641,25,35
2024,2024bcvi,Week 1,7796,4627,8339,9449,8503,1622,32,44
2024,2024bcvi,Week 1,8338,216,4253,4270,359,5461,43,78
2024,2024bcvi,Week 1,288,5516,9180,1452,4421,7287,39,46
2024,2024bcvi,Week 1,7167,7135,9277,9292,9719,7688,17,23
2024,2024bcvi,Week 1,6902,4270,9550,7173,7796,9641,48,28
2024,2024bcvi,Week 1,4253,7287,4627,6364,8338,8339,13,39
2024,2024bcvi,Week 1,9719,8503,288,9277,244,6351,35,15
2024,2024bcvi,Week 1,9292,1622,7190,6390,9449,9180,16,52
2024,2024bcvi,Week 1,7332,9649,216,4421,7135,5516,51,26
2024,2024bcvi,Week 1,7688,5461,1452,6188,7167,359,32,55
2024,2024bcvi,Week 1,6351,9180,8503,9550,8338,7287,46,22
2024,2024bcvi,Week 1,8339,4270,1622,5516,9277,6902,49,8
2024,2024bcvi,Week 1,244,7167,7332,7173,359,4627,12,61
2024,2024bcvi,Week 1,6364,9719,6390,9649,6188,1452,53,16
2024,2024bcvi,Week 1,7190,9641,9449,4421,7688,4253,26,42
2024,2024bcvi,Week 1,7796,9292,288,5461,216,7135,46,51
2024,2024bcvi,Week 1,1452,9180,8338,8339,7332,6902,46,10
2024,2024bcvi,Week 1,7173,6188,5516,4253,9649,8503,30,19
2024,2024bcvi,Week 1,4270,7190,7135,5461,244,1622,49,26
2024,2024bcvi,Week 1,6351,7796,4421,7167,4627,6364,38,40
2024,2024bcvi,Week 1,9277,9292,216,6390,9641,7688,43,37
2024,2024bcvi,Week 1,9449,9550,288,359,9719,7287,34,67
2024,2024bcvi,Week 1,1622,8338,5516,9649,7173,7167,32,20
2024,2024bcvi,Week 1,4421,8339,6188,7688,7796,7190,33,29
2024,2024bcvi,Week 1,4627,8503,6390,359,6351,7135,24,64
2024,2024bcvi,Week 1,9180,9550,9292,216,6902,288,12,56
2024,2024bcvi,Week 1,244,4270,9449,9719,1452,9277,46,8
2024,2024bcvi,Week 1,7287,6364,9641,4253,5461,7332,39,34
2024,2024bcvi,Week 1,7135,9550,7796,8339,7190,9649,21,30
2024,2024bcvi,Week 1,9449,6351,9719,216,7167,4270,13,68
2024,2024bcvi,Week 1,6902,5461,6364,8503,5516,7688,53,40
2024,2024bcvi,Week 1,9180,7287,244,6188,4627,9292,51,20
2024,2024bcvi,Week 1,6390,1452,7173,9641,288,4253,44,60
2024,2024bcvi,Week 1,359,7332,1622,8338,9277,4421,47,36
2024,2024bcvi,Week 1,7688,7287,7167,7135,6902,9719,20,14
2024,2024bcvi,Week 1,1452,9550,9641,288,9649,4627,27,47
2024,2024bcvi,Week 1,7332,6351,8338,7796,9449,216,27,52
2024,2024bcvi,Week 1,5516,4253,359,1622,6188,9277,73,16
2024,2024bcvi,Week 1,9292,6390,4421,4270,6364,8503,33,73
2024,2024bcvi,Week 1,244,7173,8339,7190,5461,9180,21,57
2024,2024bcvi,Week 1,288,7688,6188,4627,9449,8338,20,17
2024,2024bcvi,Week 1,9641,1622,6902,7287,6390,7135,31,35
2024,2024bcvi,Week 1,8503,7167,7796,9180,9277,4270,23,45
2024,2024bcvi,Week 1,9719,4421,9649,5461,7173,9292,14,46
2024,2024bcvi,Week 1,8339,216,359,6364,5516,244,70,39
2024,2024bcvi,Week 1,6351,1452,4253,7332,7190,9550,51,14
2024,2024bcvi,Week 1,6188,8338,7796,9641,9292,4270,22,51
2024,2024bcvi,Week 1,216,4421,7173,7287,8339,9449,56,49
2024,2024bcvi,Week 1,359,6902,9649,9180,7332,9719,71,19
2024,2024bcvi,Week 1,4253,6364,7190,6351,288,7167,51,28
2024,2024bcvi,Week 1,7135,1622,7688,8503,1452,244,40,42
2024,2024bcvi,Week 1,5516,6390,5461,4627,9277,9550,56,18
2024,2024bcvi,Week 1,7332,9449,6188,7167,8339,9292,20,16
2024,2024bcvi,Week 1,7287,7796,4270,1452,288,359,66,66
2024,2024bcvi,Week 1,5461,8503,4421,6390,1622,6351,97,31
2024,2024bcvi,Week 1,9277,9649,6364,7135,9180,4627,42,42
2024,2024bcvi,Week 1,6902,7688,244,9550,4253,7173,17,23
2024,2024bcvi,Week 1,9719,9641,8338,7190,216,5516,21,60
2024,2024miket,Week 1,5282,5538,5213,5697,70,9242,26,28
2024,2024miket,Week 1,4779,5460,7247,9648,5260,3618,53,13
2024,2024miket,Week 1,1,7202,7166,4998,245,9662,28,44
2024,2024miket,Week 1,6631,7784,894,1506,9697,33,52,52
2024,2024miket,Week 1,3668,6067,5084,1504,7491,7818,36,17
2024,2024miket,Week 1,5660,9757,9245,8767,2145,9673,38,13
2024,2024miket,Week 1,27,9650,9662,4994,6610,5282,43,9
2024,2024miket,Week 1,9242,894,1504,7247,5213,9697,42,9
2024,2024miket,Week 1,9648,2145,33,9673,3668,1,52,25
2024,2024miket,Week 1,7818,5084,5697,27,6067,4779,39,48
2024,2024miket,Week 1,7202,5260,7491,9757,9650,1506,23,39
2024,2024miket,Week 1,7166,5460,8767,245,5660,6631,49,45
2024,2024miket,Week 1,70,9245,6610,4998,7784,4994,42,37
2024,2024miket,Week 1,1,3618,27,9242,2145,5538,59,35
2024,2024miket,Week 1,33,7202,894,1504,8767,5660,43,31
2024,2024miket,Week 1,1506,7166,7247,5460,70,9673,39,60
2024,2024miket,Week 1,9662,5538,7491,6631,9245,9650,23,24
2024,2024miket,Week 1,5260,9757,7818,9648,5213,4998,18,31
2024,2024miket,Week 1,9697,3668,4994,3618,5084,4779,22,46
2024,2024miket,Week 1,245,6610,7784,6067,5282,5697,39,33
2024,2024miket,Week 1,7166,5260,9242,5660,4998,7202,43,36
2024,2024miket,Week 1,70,9662,3668,7247,27,9757,56,63
2024,2024miket,Week 1,4994,6067,3618,9650,1,5282,26,35
2024,2024miket,Week 1,1504,1506,6631,5697,245,9648,33,18
